date,store_id,item_id,price,promotion,holiday,day_of_week,sales
2021-03-12,1,1,36.30830386214626,0,0,4,174
2021-03-13,1,1,36.30830386214626,0,0,5,166
2021-03-14,1,1,36.30830386214626,0,0,6,176
2021-03-15,1,1,36.30830386214626,0,0,0,148
2021-03-16,1,1,36.30830386214626,0,0,1,166
2021-03-17,1,1,36.30830386214626,0,0,2,165
2021-03-18,1,1,36.30830386214626,0,1,3,204
2021-03-19,1,1,36.30830386214626,0,0,4,169
2021-03-20,1,1,36.30830386214626,0,1,5,230
2021-03-21,1,1,36.30830386214626,0,0,6,171
2021-03-22,1,1,36.30830386214626,0,0,0,152
2021-03-23,1,1,36.30830386214626,1,0,1,200
2021-03-24,1,1,36.30830386214626,0,0,2,171
2021-03-25,1,1,36.30830386214626,0,0,3,167
2021-03-26,1,1,36.30830386214626,0,0,4,157
2021-03-27,1,1,36.30830386214626,0,0,5,175
2021-03-28,1,1,36.30830386214626,0,0,6,170
2021-03-29,1,1,36.30830386214626,0,0,0,161
2021-03-30,1,1,36.30830386214626,0,0,1,160
2021-03-31,1,1,36.30830386214626,0,0,2,152
2021-04-01,1,1,36.30830386214626,0,0,3,154
2021-04-02,1,1,36.30830386214626,1,0,4,186
2021-04-03,1,1,36.30830386214626,0,0,5,183
2021-04-04,1,1,36.30830386214626,0,0,6,173
2021-04-05,1,1,36.30830386214626,0,0,0,180
2021-04-06,1,1,36.30830386214626,0,0,1,164
2021-04-07,1,1,36.30830386214626,0,0,2,159
2021-04-08,1,1,36.30830386214626,0,0,3,143
2021-04-09,1,1,36.30830386214626,1,0,4,173
2021-04-10,1,1,36.30830386214626,1,0,5,174
2021-04-11,1,1,36.30830386214626,0,0,6,162
2021-04-12,1,1,36.30830386214626,0,0,0,167
2021-04-13,1,1,36.30830386214626,0,0,1,163
2021-04-14,1,1,36.30830386214626,0,0,2,161
2021-04-15,1,1,36.30830386214626,0,0,3,158
2021-04-16,1,1,36.30830386214626,0,0,4,150
2021-04-17,1,1,36.30830386214626,0,0,5,177
2021-04-18,1,1,36.30830386214626,0,0,6,161
2021-04-19,1,1,36.30830386214626,0,0,0,143
2021-04-20,1,1,36.30830386214626,0,0,1,148
2021-04-21,1,1,36.30830386214626,0,0,2,164
2021-04-22,1,1,36.30830386214626,0,0,3,140
2021-04-23,1,1,36.30830386214626,0,0,4,158
2021-04-24,1,1,36.30830386214626,0,0,5,163
2021-04-25,1,1,36.30830386214626,1,0,6,231
2021-04-26,1,1,36.30830386214626,0,0,0,163
2021-04-27,1,1,36.30830386214626,0,0,1,178
2021-04-28,1,1,36.30830386214626,0,0,2,154
2021-04-29,1,1,36.30830386214626,1,0,3,165
2021-04-30,1,1,36.30830386214626,0,1,4,184
2021-05-01,1,1,36.30830386214626,0,0,5,171
2021-05-02,1,1,36.30830386214626,1,0,6,212
2021-05-03,1,1,36.30830386214626,0,0,0,165
2021-05-04,1,1,36.30830386214626,0,0,1,165
2021-05-05,1,1,36.30830386214626,0,0,2,160
2021-05-06,1,1,36.30830386214626,0,0,3,167
2021-05-07,1,1,36.30830386214626,0,0,4,153
2021-05-08,1,1,36.30830386214626,0,0,5,177
2021-05-09,1,1,36.30830386214626,0,0,6,170
2021-05-10,1,1,36.30830386214626,0,0,0,166
2021-05-11,1,1,36.30830386214626,0,0,1,168
2021-05-12,1,1,36.30830386214626,0,0,2,160
2021-05-13,1,1,36.30830386214626,1,0,3,169
2021-05-14,1,1,36.30830386214626,0,0,4,162
2021-05-15,1,1,36.30830386214626,0,0,5,173
2021-05-16,1,1,36.30830386214626,0,0,6,155
2021-05-17,1,1,36.30830386214626,0,0,0,157
2021-05-18,1,1,36.30830386214626,0,0,1,168
2021-05-19,1,1,36.30830386214626,0,0,2,159
2021-05-20,1,1,36.30830386214626,0,0,3,169
2021-05-21,1,1,36.30830386214626,0,0,4,152
2021-05-22,1,1,36.30830386214626,0,0,5,185
2021-05-23,1,1,36.30830386214626,0,0,6,160
2021-05-24,1,1,36.30830386214626,0,0,0,157
2021-05-25,1,1,36.30830386214626,0,0,1,166
2021-05-26,1,1,36.30830386214626,0,1,2,196
2021-05-27,1,1,36.30830386214626,0,0,3,159
2021-05-28,1,1,36.30830386214626,0,0,4,164
2021-05-29,1,1,36.30830386214626,0,0,5,177
2021-05-30,1,1,36.30830386214626,0,0,6,181
2021-05-31,1,1,36.30830386214626,0,0,0,165
2021-06-01,1,1,36.30830386214626,0,0,1,161
2021-06-02,1,1,36.30830386214626,0,0,2,169
2021-06-03,1,1,36.30830386214626,0,0,3,167
2021-06-04,1,1,36.30830386214626,0,0,4,161
2021-06-05,1,1,36.30830386214626,0,0,5,159
2021-06-06,1,1,36.30830386214626,0,0,6,173
2021-06-07,1,1,36.30830386214626,0,0,0,168
2021-06-08,1,1,36.30830386214626,0,1,1,206
2021-06-09,1,1,36.30830386214626,0,0,2,144
2021-06-10,1,1,36.30830386214626,1,0,3,172
2021-06-11,1,1,36.30830386214626,0,0,4,165
2021-06-12,1,1,36.30830386214626,0,0,5,183
2021-06-13,1,1,36.30830386214626,1,0,6,220
2021-06-14,1,1,36.30830386214626,0,0,0,164
2021-06-15,1,1,36.30830386214626,0,0,1,168
2021-06-16,1,1,36.30830386214626,0,0,2,159
2021-06-17,1,1,36.30830386214626,0,0,3,175
2021-06-18,1,1,36.30830386214626,0,0,4,148
2021-06-19,1,1,36.30830386214626,0,0,5,169
2021-06-20,1,1,36.30830386214626,0,0,6,171
2021-06-21,1,1,36.30830386214626,0,0,0,164
2021-06-22,1,1,36.30830386214626,0,0,1,158
2021-06-23,1,1,36.30830386214626,0,0,2,170
2021-06-24,1,1,36.30830386214626,0,0,3,171
2021-06-25,1,1,36.30830386214626,0,0,4,163
2021-06-26,1,1,36.30830386214626,0,0,5,176
2021-06-27,1,1,36.30830386214626,0,0,6,187
2021-06-28,1,1,36.30830386214626,0,0,0,153
2021-06-29,1,1,36.30830386214626,0,0,1,160
2021-06-30,1,1,36.30830386214626,0,0,2,148
2021-07-01,1,1,36.30830386214626,0,0,3,161
2021-07-02,1,1,36.30830386214626,1,1,4,261
2021-07-03,1,1,36.30830386214626,0,0,5,170
2021-07-04,1,1,36.30830386214626,0,0,6,169
2021-07-05,1,1,36.30830386214626,0,0,0,148
2021-07-06,1,1,36.30830386214626,0,0,1,157
2021-07-07,1,1,36.30830386214626,0,0,2,159
2021-07-08,1,1,36.30830386214626,0,0,3,167
2021-07-09,1,1,36.30830386214626,0,0,4,162
2021-07-10,1,1,36.30830386214626,1,0,5,195
2021-07-11,1,1,36.30830386214626,0,0,6,188
2021-07-12,1,1,36.30830386214626,0,0,0,171
2021-07-13,1,1,36.30830386214626,1,0,1,205
2021-07-14,1,1,36.30830386214626,0,0,2,150
2021-07-15,1,1,36.30830386214626,0,0,3,153
2021-07-16,1,1,36.30830386214626,0,0,4,169
2021-07-17,1,1,36.30830386214626,0,1,5,201
2021-07-18,1,1,36.30830386214626,0,0,6,168
2021-07-19,1,1,36.30830386214626,0,0,0,169
2021-07-20,1,1,36.30830386214626,0,0,1,167
2021-07-21,1,1,36.30830386214626,0,0,2,153
2021-07-22,1,1,36.30830386214626,0,0,3,159
2021-07-23,1,1,36.30830386214626,0,0,4,151
2021-07-24,1,1,36.30830386214626,0,0,5,175
2021-07-25,1,1,36.30830386214626,0,0,6,194
2021-07-26,1,1,36.30830386214626,0,0,0,162
2021-07-27,1,1,36.30830386214626,1,0,1,181
2021-07-28,1,1,36.30830386214626,0,0,2,151
2021-07-29,1,1,36.30830386214626,0,0,3,168
2021-07-30,1,1,36.30830386214626,0,0,4,162
2021-07-31,1,1,36.30830386214626,0,0,5,172
2021-08-01,1,1,36.30830386214626,0,0,6,168
2021-08-02,1,1,36.30830386214626,0,0,0,168
2021-08-03,1,1,36.30830386214626,1,0,1,198
2021-08-04,1,1,36.30830386214626,0,0,2,159
2021-08-05,1,1,36.30830386214626,0,0,3,152
2021-08-06,1,1,36.30830386214626,0,0,4,164
2021-08-07,1,1,36.30830386214626,0,0,5,189
2021-08-08,1,1,36.30830386214626,0,0,6,148
2021-08-09,1,1,36.30830386214626,0,0,0,160
2021-08-10,1,1,36.30830386214626,0,0,1,169
2021-08-11,1,1,36.30830386214626,0,0,2,162
2021-08-12,1,1,36.30830386214626,0,0,3,180
2021-08-13,1,1,36.30830386214626,1,0,4,192
2021-08-14,1,1,36.30830386214626,0,0,5,171
2021-08-15,1,1,36.30830386214626,0,0,6,179
2021-08-16,1,1,36.30830386214626,0,0,0,143
2021-08-17,1,1,36.30830386214626,0,0,1,165
2021-08-18,1,1,36.30830386214626,0,0,2,162
2021-08-19,1,1,36.30830386214626,0,0,3,163
2021-08-20,1,1,36.30830386214626,0,0,4,167
2021-08-21,1,1,36.30830386214626,0,0,5,172
2021-08-22,1,1,36.30830386214626,0,0,6,165
2021-08-23,1,1,36.30830386214626,0,0,0,162
2021-08-24,1,1,36.30830386214626,0,0,1,163
2021-08-25,1,1,36.30830386214626,0,0,2,156
2021-08-26,1,1,36.30830386214626,0,0,3,154
2021-08-27,1,1,36.30830386214626,0,0,4,176
2021-08-28,1,1,36.30830386214626,0,0,5,174
2021-08-29,1,1,36.30830386214626,0,0,6,185
2021-08-30,1,1,36.30830386214626,0,0,0,153
2021-08-31,1,1,36.30830386214626,0,0,1,143
2021-09-01,1,1,36.30830386214626,0,0,2,165
2021-09-02,1,1,36.30830386214626,0,0,3,159
2021-09-03,1,1,36.30830386214626,0,0,4,162
2021-09-04,1,1,36.30830386214626,0,0,5,165
2021-09-05,1,1,36.30830386214626,0,1,6,243
2021-09-06,1,1,36.30830386214626,0,0,0,153
2021-09-07,1,1,36.30830386214626,1,0,1,178
2021-09-08,1,1,36.30830386214626,0,0,2,167
2021-09-09,1,1,36.30830386214626,0,0,3,171
2021-09-10,1,1,36.30830386214626,1,0,4,177
2021-09-11,1,1,36.30830386214626,0,0,5,137
2021-09-12,1,1,36.30830386214626,0,0,6,172
2021-09-13,1,1,36.30830386214626,0,0,0,165
2021-09-14,1,1,36.30830386214626,0,1,1,183
2021-09-15,1,1,36.30830386214626,0,0,2,154
2021-09-16,1,1,36.30830386214626,1,0,3,176
2021-09-17,1,1,36.30830386214626,0,0,4,162
2021-09-18,1,1,36.30830386214626,0,0,5,185
2021-09-19,1,1,36.30830386214626,0,0,6,168
2021-09-20,1,1,36.30830386214626,0,0,0,155
2021-09-21,1,1,36.30830386214626,0,0,1,158
2021-09-22,1,1,36.30830386214626,0,0,2,157
2021-09-23,1,1,36.30830386214626,0,0,3,162
2021-09-24,1,1,36.30830386214626,0,0,4,157
2021-09-25,1,1,36.30830386214626,0,0,5,168
2021-09-26,1,1,36.30830386214626,0,0,6,171
2021-09-27,1,1,36.30830386214626,0,0,0,173
2021-09-28,1,1,36.30830386214626,0,0,1,160
2021-09-29,1,1,36.30830386214626,0,0,2,160
2021-09-30,1,1,36.30830386214626,0,0,3,145
2021-10-01,1,1,36.30830386214626,0,0,4,165
2021-10-02,1,1,36.30830386214626,0,0,5,176
2021-10-03,1,1,36.30830386214626,0,0,6,172
2021-10-04,1,1,36.30830386214626,0,0,0,163
2021-10-05,1,1,36.30830386214626,0,0,1,157
2021-10-06,1,1,36.30830386214626,0,0,2,162
2021-10-07,1,1,36.30830386214626,0,0,3,152
2021-10-08,1,1,36.30830386214626,0,0,4,162
2021-10-09,1,1,36.30830386214626,0,0,5,186
2021-10-10,1,1,36.30830386214626,0,0,6,165
2021-10-11,1,1,36.30830386214626,0,0,0,168
2021-10-12,1,1,36.30830386214626,0,0,1,164
2021-10-13,1,1,36.30830386214626,0,0,2,164
2021-10-14,1,1,36.30830386214626,0,0,3,164
2021-10-15,1,1,36.30830386214626,0,0,4,155
2021-10-16,1,1,36.30830386214626,0,0,5,179
2021-10-17,1,1,36.30830386214626,0,0,6,157
2021-10-18,1,1,36.30830386214626,0,0,0,166
2021-10-19,1,1,36.30830386214626,1,0,1,179
2021-10-20,1,1,36.30830386214626,0,0,2,140
2021-10-21,1,1,36.30830386214626,1,0,3,179
2021-10-22,1,1,36.30830386214626,0,0,4,159
2021-10-23,1,1,36.30830386214626,0,0,5,175
2021-10-24,1,1,36.30830386214626,0,0,6,164
2021-10-25,1,1,36.30830386214626,0,0,0,161
2021-10-26,1,1,36.30830386214626,0,0,1,162
2021-10-27,1,1,36.30830386214626,0,0,2,170
2021-10-28,1,1,36.30830386214626,0,0,3,169
2021-10-29,1,1,36.30830386214626,0,0,4,181
2021-10-30,1,1,36.30830386214626,0,0,5,177
2021-10-31,1,1,36.30830386214626,0,0,6,163
2021-11-01,1,1,36.30830386214626,0,0,0,159
2021-11-02,1,1,36.30830386214626,1,0,1,190
2021-11-03,1,1,36.30830386214626,0,0,2,156
2021-11-04,1,1,36.30830386214626,0,0,3,163
2021-11-05,1,1,36.30830386214626,0,0,4,184
2021-11-06,1,1,36.30830386214626,0,0,5,178
2021-11-07,1,1,36.30830386214626,0,0,6,171
2021-11-08,1,1,36.30830386214626,0,1,0,191
2021-11-09,1,1,36.30830386214626,1,0,1,215
2021-11-10,1,1,36.30830386214626,0,0,2,169
2021-11-11,1,1,36.30830386214626,0,0,3,144
2021-11-12,1,1,36.30830386214626,0,0,4,158
2021-11-13,1,1,36.30830386214626,0,0,5,185
2021-11-14,1,1,36.30830386214626,0,0,6,156
2021-11-15,1,1,36.30830386214626,0,0,0,175
2021-11-16,1,1,36.30830386214626,0,1,1,184
2021-11-17,1,1,36.30830386214626,1,0,2,182
2021-11-18,1,1,36.30830386214626,0,0,3,144
2021-11-19,1,1,36.30830386214626,0,0,4,176
2021-11-20,1,1,36.30830386214626,0,0,5,187
2021-11-21,1,1,36.30830386214626,0,0,6,179
2021-11-22,1,1,36.30830386214626,0,0,0,157
2021-11-23,1,1,36.30830386214626,0,0,1,161
2021-11-24,1,1,36.30830386214626,0,0,2,168
2021-11-25,1,1,36.30830386214626,0,0,3,160
2021-11-26,1,1,36.30830386214626,0,0,4,165
2021-11-27,1,1,36.30830386214626,1,0,5,221
2021-11-28,1,1,36.30830386214626,0,0,6,170
2021-11-29,1,1,36.30830386214626,0,0,0,162
2021-11-30,1,1,36.30830386214626,0,0,1,154
2021-12-01,1,1,36.30830386214626,1,0,2,160
2021-12-02,1,1,36.30830386214626,0,1,3,182
2021-12-03,1,1,36.30830386214626,0,0,4,158
2021-12-04,1,1,36.30830386214626,0,0,5,191
2021-12-05,1,1,36.30830386214626,0,0,6,185
2021-12-06,1,1,36.30830386214626,1,0,0,199
2021-12-07,1,1,36.30830386214626,0,0,1,174
2021-12-08,1,1,36.30830386214626,0,1,2,224
2021-12-09,1,1,36.30830386214626,0,0,3,159
2021-12-10,1,1,36.30830386214626,0,0,4,161
2021-12-11,1,1,36.30830386214626,0,0,5,165
2021-12-12,1,1,36.30830386214626,1,0,6,173
2021-12-13,1,1,36.30830386214626,0,0,0,163
2021-12-14,1,1,36.30830386214626,0,0,1,171
2021-12-15,1,1,36.30830386214626,0,0,2,157
2021-12-16,1,1,36.30830386214626,0,0,3,159
2021-12-17,1,1,36.30830386214626,0,0,4,165
2021-12-18,1,1,36.30830386214626,0,0,5,161
2021-12-19,1,1,36.30830386214626,0,0,6,145
2021-12-20,1,1,36.30830386214626,0,0,0,153
2021-12-21,1,1,36.30830386214626,0,1,1,210
2021-12-22,1,1,36.30830386214626,0,0,2,181
2021-12-23,1,1,36.30830386214626,0,0,3,168
2021-12-24,1,1,36.30830386214626,0,0,4,157
2021-12-25,1,1,36.30830386214626,0,0,5,173
2021-12-26,1,1,36.30830386214626,1,0,6,189
2021-12-27,1,1,36.30830386214626,0,0,0,161
2021-12-28,1,1,36.30830386214626,1,0,1,203
2021-12-29,1,1,36.30830386214626,0,0,2,142
2021-12-30,1,1,36.30830386214626,0,0,3,159
2021-12-31,1,1,36.30830386214626,1,0,4,211
2022-01-01,1,1,36.30830386214626,1,0,5,217
2022-01-02,1,1,36.30830386214626,0,0,6,182
2022-01-03,1,1,36.30830386214626,1,0,0,214
2022-01-04,1,1,36.30830386214626,0,0,1,166
2022-01-05,1,1,36.30830386214626,0,0,2,175
2022-01-06,1,1,36.30830386214626,0,0,3,165
2022-01-07,1,1,36.30830386214626,0,0,4,162
2022-01-08,1,1,36.30830386214626,0,0,5,157
2022-01-09,1,1,36.30830386214626,0,0,6,172
2022-01-10,1,1,36.30830386214626,0,0,0,169
2022-01-11,1,1,36.30830386214626,0,0,1,153
2022-01-12,1,1,36.30830386214626,0,0,2,139
2022-01-13,1,1,36.30830386214626,0,0,3,153
2022-01-14,1,1,36.30830386214626,0,0,4,155
2022-01-15,1,1,36.30830386214626,0,1,5,247
2022-01-16,1,1,36.30830386214626,0,0,6,176
2022-01-17,1,1,36.30830386214626,0,0,0,163
2022-01-18,1,1,36.30830386214626,0,0,1,170
2022-01-19,1,1,36.30830386214626,0,0,2,157
2022-01-20,1,1,36.30830386214626,0,0,3,173
2022-01-21,1,1,36.30830386214626,0,0,4,170
2022-01-22,1,1,36.30830386214626,0,0,5,177
2022-01-23,1,1,36.30830386214626,0,0,6,168
2022-01-24,1,1,36.30830386214626,0,0,0,159
2022-01-25,1,1,36.30830386214626,0,0,1,171
2022-01-26,1,1,36.30830386214626,0,0,2,167
2022-01-27,1,1,36.30830386214626,0,0,3,177
2022-01-28,1,1,36.30830386214626,0,0,4,166
2022-01-29,1,1,36.30830386214626,0,0,5,169
2022-01-30,1,1,36.30830386214626,0,0,6,163
2022-01-31,1,1,36.30830386214626,0,0,0,167
2022-02-01,1,1,36.30830386214626,0,0,1,175
2022-02-02,1,1,36.30830386214626,0,0,2,171
2022-02-03,1,1,36.30830386214626,0,0,3,149
2022-02-04,1,1,36.30830386214626,0,0,4,164
2022-02-05,1,1,36.30830386214626,0,0,5,154
2022-02-06,1,1,36.30830386214626,0,0,6,163
2022-02-07,1,1,36.30830386214626,0,0,0,169
2022-02-08,1,1,36.30830386214626,0,0,1,146
2022-02-09,1,1,36.30830386214626,0,0,2,147
2022-02-10,1,1,36.30830386214626,1,0,3,147
2022-02-11,1,1,36.30830386214626,0,0,4,187
2022-02-12,1,1,36.30830386214626,0,0,5,174
2022-02-13,1,1,36.30830386214626,0,1,6,236
2022-02-14,1,1,36.30830386214626,0,0,0,146
2022-02-15,1,1,36.30830386214626,0,0,1,164
2022-02-16,1,1,36.30830386214626,0,0,2,142
2022-02-17,1,1,36.30830386214626,0,0,3,151
2022-02-18,1,1,36.30830386214626,0,0,4,154
2022-02-19,1,1,36.30830386214626,0,0,5,191
2022-02-20,1,1,36.30830386214626,0,0,6,174
2022-02-21,1,1,36.30830386214626,0,0,0,157
2022-02-22,1,1,36.30830386214626,0,0,1,170
2022-02-23,1,1,36.30830386214626,0,0,2,152
2022-02-24,1,1,36.30830386214626,0,0,3,163
2022-02-25,1,1,36.30830386214626,1,0,4,196
2022-02-26,1,1,36.30830386214626,0,0,5,188
2022-02-27,1,1,36.30830386214626,0,0,6,163
2022-02-28,1,1,36.30830386214626,0,0,0,164
2022-03-01,1,1,36.30830386214626,0,1,1,250
2022-03-02,1,1,36.30830386214626,0,0,2,152
2022-03-03,1,1,36.30830386214626,0,0,3,164
2022-03-04,1,1,36.30830386214626,0,0,4,163
2022-03-05,1,1,36.30830386214626,0,0,5,172
2022-03-06,1,1,36.30830386214626,0,0,6,188
2022-03-07,1,1,36.30830386214626,0,0,0,155
2022-03-08,1,1,36.30830386214626,0,0,1,169
2022-03-09,1,1,36.30830386214626,0,0,2,149
2022-03-10,1,1,36.30830386214626,0,0,3,146
2022-03-11,1,1,36.30830386214626,0,1,4,197
2022-03-12,1,1,36.30830386214626,1,0,5,223
2022-03-13,1,1,36.30830386214626,0,0,6,200
2022-03-14,1,1,36.30830386214626,0,1,0,191
2022-03-15,1,1,36.30830386214626,0,0,1,145
2022-03-16,1,1,36.30830386214626,0,0,2,169
2022-03-17,1,1,36.30830386214626,0,1,3,203
2022-03-18,1,1,36.30830386214626,0,0,4,166
2022-03-19,1,1,36.30830386214626,0,0,5,170
2022-03-20,1,1,36.30830386214626,0,0,6,168
2022-03-21,1,1,36.30830386214626,0,0,0,159
2022-03-22,1,1,36.30830386214626,0,0,1,149
2022-03-23,1,1,36.30830386214626,0,0,2,168
2022-03-24,1,1,36.30830386214626,0,0,3,166
2022-03-25,1,1,36.30830386214626,0,0,4,168
2022-03-26,1,1,36.30830386214626,0,0,5,178
2022-03-27,1,1,36.30830386214626,0,1,6,225
2022-03-28,1,1,36.30830386214626,0,1,0,194
2022-03-29,1,1,36.30830386214626,0,0,1,163
2022-03-30,1,1,36.30830386214626,0,0,2,156
2022-03-31,1,1,36.30830386214626,0,0,3,149
2022-04-01,1,1,36.30830386214626,0,0,4,162
2022-04-02,1,1,36.30830386214626,0,0,5,166
2022-04-03,1,1,36.30830386214626,0,0,6,181
2022-04-04,1,1,36.30830386214626,0,0,0,168
2022-04-05,1,1,36.30830386214626,1,0,1,201
2022-04-06,1,1,36.30830386214626,0,0,2,154
2022-04-07,1,1,36.30830386214626,1,0,3,215
2022-04-08,1,1,36.30830386214626,1,0,4,189
2022-04-09,1,1,36.30830386214626,0,0,5,166
2022-04-10,1,1,36.30830386214626,1,0,6,193
2022-04-11,1,1,36.30830386214626,0,0,0,149
2022-04-12,1,1,36.30830386214626,0,0,1,179
2022-04-13,1,1,36.30830386214626,1,0,2,185
2022-04-14,1,1,36.30830386214626,0,0,3,148
2022-04-15,1,1,36.30830386214626,0,0,4,158
2022-04-16,1,1,36.30830386214626,0,0,5,177
2022-04-17,1,1,36.30830386214626,0,0,6,173
2022-04-18,1,1,36.30830386214626,0,0,0,167
2022-04-19,1,1,36.30830386214626,0,0,1,175
2022-04-20,1,1,36.30830386214626,0,0,2,150
2022-04-21,1,1,36.30830386214626,1,0,3,190
2022-04-22,1,1,36.30830386214626,1,0,4,186
2022-04-23,1,1,36.30830386214626,0,0,5,160
2022-04-24,1,1,36.30830386214626,0,0,6,176
2022-04-25,1,1,36.30830386214626,0,0,0,167
2022-04-26,1,1,36.30830386214626,0,0,1,173
2022-04-27,1,1,36.30830386214626,0,0,2,150
2022-04-28,1,1,36.30830386214626,0,0,3,167
2022-04-29,1,1,36.30830386214626,0,0,4,162
2022-04-30,1,1,36.30830386214626,0,0,5,164
2022-05-01,1,1,36.30830386214626,0,0,6,183
2022-05-02,1,1,36.30830386214626,0,0,0,163
2022-05-03,1,1,36.30830386214626,0,0,1,157
2022-05-04,1,1,36.30830386214626,0,0,2,156
2022-05-05,1,1,36.30830386214626,0,0,3,153
2022-05-06,1,1,36.30830386214626,1,0,4,175
2022-05-07,1,1,36.30830386214626,0,0,5,167
2022-05-08,1,1,36.30830386214626,0,0,6,160
2022-05-09,1,1,36.30830386214626,0,0,0,151
2022-05-10,1,1,36.30830386214626,0,0,1,159
2022-05-11,1,1,36.30830386214626,1,0,2,195
2022-05-12,1,1,36.30830386214626,0,0,3,181
2022-05-13,1,1,36.30830386214626,0,0,4,187
2022-05-14,1,1,36.30830386214626,0,0,5,170
2022-05-15,1,1,36.30830386214626,0,0,6,173
2022-05-16,1,1,36.30830386214626,0,0,0,165
2022-05-17,1,1,36.30830386214626,0,0,1,167
2022-05-18,1,1,36.30830386214626,0,0,2,155
2022-05-19,1,1,36.30830386214626,0,0,3,174
2022-05-20,1,1,36.30830386214626,0,0,4,169
2022-05-21,1,1,36.30830386214626,0,1,5,236
2022-05-22,1,1,36.30830386214626,0,0,6,181
2022-05-23,1,1,36.30830386214626,0,0,0,156
2022-05-24,1,1,36.30830386214626,1,0,1,192
2022-05-25,1,1,36.30830386214626,0,0,2,160
2022-05-26,1,1,36.30830386214626,0,0,3,171
2022-05-27,1,1,36.30830386214626,0,0,4,150
2022-05-28,1,1,36.30830386214626,0,0,5,170
2022-05-29,1,1,36.30830386214626,0,1,6,245
2022-05-30,1,1,36.30830386214626,0,0,0,164
2022-05-31,1,1,36.30830386214626,0,0,1,151
